"ID","round","phase","OB_1","OB_2","OB_3","OB_4","AS_1","AS_2","AS_3","AS_4","dwmean_1","dwmean_2","dwmean_3","dwmean_4","RT_1","RT_2","RT_3","RT_4","payoff","accuracy","performance","novelty","type","afterbreak","breakR"
"Hc1669",15,"30",12,3,17,7,12,2,29,15,0.345615384615385,0.280666666666667,0.248566666666667,0.153013426757418,5.226,0.842,8.955,3.61821482811868,5.75,0.5,23,"0","Hc",1,7
"Hc1669",16,"31",15,6,1,2,28,6,0,1,0.177965517241379,0.258428571428571,0.593,0.329607414059341,5.959,1.809,0.936,1.04921482811868,5,1,60,"0","Hc",1,7
"Hc1669",16,"32",15,5,1,16,27,4,0,26,0.222285714285714,0.3806,0.295,0.36862962962963,6.224,1.903,1.029,10.6522148281187,6,1,72,"0","Hc",1,7
"Hc1669",17,"33",19,2,17,13,37,2,33,19,0.270078947368421,0.218333333333333,0.236294117647059,0.15525,10.685,1.498,8.596,4.29821482811868,5.5,0,22,"0","Hc",1,7
"Hc1669",17,"34",14,4,10,7,29,3,11,10,0.312,0.2495,0.230166666666667,0.198201348010789,9.36,0.998,2.762,2.18021482811868,4.75,0.5,19,"0","Hc",1,7
"Hc1669",18,"35",5,6,17,16,10,10,44,46,0.303363636363636,0.107818181818182,0.148,0.150238613364227,3.337,1.186,6.66,7.06121482811868,4.25,0.5,17,"0","Hc",1,7
"Hc1669",18,"36",12,6,10,6,29,7,13,9,0.2002,0.249625,0.212071428571429,0.1353,6.006,1.997,2.969,1.51121482811868,5.25,0.5,21,"0","Hc",1,7
"Hc1741",1,"1",20,4,3,11,195,4,3,14,0.332045918367347,0.2774,0.3665,0.236066666666667,80.233,2.572,3.089,4.602,2.75,0.5,11,"0","Hc",0,7
"Hc1741",1,"2",17,4,3,4,36,3,2,3,0.28327027027027,0.2925,0.442,0.2925,12.667,1.732,1.888,1.513,2,1,24,"0","Hc",0,7
"Hc1741",2,"3",20,5,10,4,94,5,14,4,0.373094736842105,0.293833333333333,0.295266666666667,0.1468,37.8,2.699,5.225,1.404,2.75,0.5,11,"0","Hc",0,7
"Hc1741",2,"4",19,3,4,3,73,2,3,4,0.245189189189189,0.333,0.2495,0.3932,19.641,1.669,1.638,2.796,2,1,24,"0","Hc",0,7
"Hc1741",3,"5",18,2,2,2,41,1,1,1,0.28302380952381,0.5455,0.8815,0.3665,11.887,1.544,2.028,1.63433828386664,2,1,24,"0","Hc",0,7
"Hc1741",3,"6",20,3,3,2,112,2,2,1,0.355893805309734,0.322333333333333,0.629,0.336,40.216,1.263,2.293,1.202,2,1,24,"0","Hc",0,7
"Hc1741",4,"7",20,4,3,3,194,6,2,3,0.313933333333333,0.142571428571429,0.208,0.285,62.885,1.139,1.123,1.279,2,1,24,"0","Hc",0,7
"Hc1741",4,"8",19,5,2,3,47,8,4,2,0.385770833333333,0.100666666666667,0.1528,0.286,19.016,1.264,1.232,1.295,2,1,24,"0","Hc",0,7
"Hc1741",5,"9",20,7,2,4,128,6,1,8,0.288178294573643,0.116,0.281,0.123111111111111,38.594,1.669,1.061,1.607,5,1,60,"0","Hc",0,7
"Hc1741",5,"10",20,3,5,7,94,2,10,9,0.259284210526316,0.395333333333333,0.180181818181818,0.2619,25.521,1.623,2.247,3.181,3,1,36,"0","Hc",0,7
"Hc1741",6,"11",19,7,4,15,75,13,7,36,0.264355263157895,0.164857142857143,0.16575,0.137432432432432,21.92,6.457,1.997,5.46,3,1,36,"0","Hc",0,7
"Hc1741",6,"12",19,5,2,12,119,6,1,11,0.263241666666667,0.231714285714286,0.7725,0.348416666666667,32.043,3.198,2.154,4.726,4,1,48,"0","Hc",0,7
"Hc1741",7,"13",17,3,4,16,46,2,4,50,0.299723404255319,0.395333333333333,0.1934,0.350607843137255,14.431,1.622,1.607,20.779,5.25,0.5,21,"0","Hc",1,7
"Hc1741",7,"14",20,4,6,9,163,3,5,11,0.284713414634146,0.25675,0.358833333333333,0.212,48.501,1.763,2.699,3.308,6,1,72,"0","Hc",1,7
"Hc1741",8,"15",20,2,13,5,151,1,23,4,0.401269736842105,0.462,0.491291666666667,0.2528,73.774,1.529,12.401,1.888,5.5,0,22,"0","Hc",1,7
"Hc1741",8,"16",19,5,8,15,49,4,10,33,0.35882,0.2216,0.292454545454545,0.459382352941176,19.313,1.638,3.587,19.719,5.25,0.5,21,"0","Hc",1,7
"Hc1741",9,"17",20,2,14,5,67,1,16,6,0.415926470588235,0.4055,0.354176470588235,0.360857142857143,29.048,1.404,6.084,3.104,2,1,24,"0","Hc",1,7
"Hc1741",9,"18",17,3,6,5,40,2,8,5,0.372853658536585,0.364,0.298222222222222,0.371666666666667,15.522,1.466,3.433,4.134,5.25,0.5,21,"0","Hc",1,7
"Hc1741",10,"19",20,3,3,2,116,4,2,1,0.304777777777778,0.3932,0.322333333333333,0.1795,38.002,2.792,1.544,1.357,6,1,72,"0","Hc",1,7
"Hc1741",10,"20",20,3,4,5,49,2,3,7,0.34976,0.343666666666667,0.215,0.26725,19.984,1.296,1.294,2.403,5,1,60,"0","Hc",1,7
"Hc1741",11,"21",20,6,14,3,91,6,20,2,0.369141304347826,0.238428571428571,0.318666666666667,0.358666666666667,34.119,2.231,7.239,1.466,5.25,0.5,21,"0","Hc",1,7
"Hc1741",11,"22",20,6,15,12,44,7,28,34,0.342177777777778,0.167625,0.441655172413793,0.407428571428571,15.523,1.809,13.307,15.819,5,1,60,"0","Hc",1,7
"Hc1741",12,"23",20,8,11,12,120,12,24,40,0.393347107438016,0.232769230769231,0.33448,0.347365853658537,48.469,3.729,9.36,15.022,5.75,0.5,23,"0","Hc",1,7
"Hc1741",12,"24",19,4,3,16,71,3,2,22,0.288611111111111,0.20675,0.399666666666667,0.528391304347826,21.387,1.405,1.465,12.621,5.25,0.5,21,"0","Hc",1,7
"Hc1741",13,"25",20,4,3,7,91,3,2,8,0.397489130434783,0.20675,0.192666666666667,0.384777777777778,40.795,1.185,1.155,4.087,5,1,60,"0","Hc",1,7
"Hc1741",13,"26",20,1,4,1,86,0,4,0,0.345908045977012,0.5,0.4176,0.032,35.069,1.123,2.901,0.796,5.75,0.5,23,"0","Hc",1,7
"Hc1741",14,"27",19,6,9,15,38,7,8,24,0.41774358974359,0.373625,0.322333333333333,0.35444,16.823,4.253,2.901,9.391,4.5,0.5,18,"0","Hc",1,7
"Hc1741",14,"28",20,11,4,4,74,11,10,3,0.375013333333333,0.303,0.157454545454545,0.51475,31.169,4.197,2.34,2.886,6,1,72,"0","Hc",1,7
"Hc1741",15,"29",19,3,6,2,54,3,9,1,0.327563636363636,0.31225,0.2059,0.312,19.047,1.81,2.59,1.232,5,1,60,"0","Hc",1,7
"Hc1741",15,"30",20,3,5,4,67,2,4,3,0.354911764705882,0.192333333333333,0.1714,0.394,26.006,1.076,1.123,1.841,5,1,60,"0","Hc",1,7
"Hc1741",16,"31",19,3,1,2,49,5,0,1,0.32042,0.174166666666667,0.562,0.335,16.287,1.435,1.03,0.814,5,1,60,"0","Hc",1,7
"Hc1741",16,"32",19,10,18,20,61,11,37,151,0.300677419354839,0.400416666666667,0.320605263157895,0.331605263157895,21.06,5.398,12.854,51.231,6,1,72,"0","Hc",1,7
"Hc1773",1,"1",20,4,5,3,112,3,7,2,0.493424778761062,0.503,0.3195,0.381195218389233,77.377,2.823,2.995,1.7675856551677,2.5,0,10,"0","Hc",0,7
"Hc1773",1,"2",9,6,3,14,25,6,3,16,0.309115384615385,0.276285714285714,0.355,0.364328567951041,14.29,1.934,1.42,6.3965856551677,2,1,24,"0","Hc",0,7
"Hc1773",2,"3",20,5,3,8,102,6,3,15,0.368330097087379,0.122857142857143,0.22575,0.4036875,46.142,1.297,1.199,7.1195856551677,4,1,48,"0","Hc",0,7
"Hc1773",2,"4",20,5,13,10,165,6,19,11,0.369138554216867,0.234,0.2535,0.389882137930642,63.056,2.262,5.725,5.2555856551677,5,1,60,"0","Hc",0,7
"Hc1773",3,"5",20,5,3,8,170,4,3,8,0.386450292397661,0.3464,0.2455,0.229176183907522,76.674,2.231,1.092,2.6545856551677,2,1,24,"0","Hc",0,7
"Hc1773",3,"6",19,5,1,20,50,6,0,71,0.359686274509804,0.120285714285714,1.437,0.33114702298844,19.781,1.669,2.14,24.1545856551677,4,1,48,"0","Hc",0,7
"Hc1773",4,"7",20,5,12,3,124,5,20,3,0.310512,0.166333333333333,0.208761904761905,0.218396413791925,41.137,1.326,4.945,1.6535856551677,3.75,0.5,15,"0","Hc",0,7
"Hc1773",4,"8",20,1,1,3,153,0,0,2,0.310883116883117,0.749,0.453,0.166528551722566,50.497,1.669,0.796,0.936585655167699,2,1,24,"0","Hc",0,7
"Hc1773",5,"9",20,5,4,13,212,6,4,25,0.402037558685446,0.100285714285714,0.231,0.277769230769231,87.501,1.404,1.529,7.4065856551677,3.75,0.5,15,"0","Hc",0,7
"Hc1773",5,"10",20,4,4,3,68,3,7,4,0.324884057971014,0.18325,0.111125,0.1122,23.946,1.281,1.355,0.977585655167699,4,1,48,"0","Hc",0,7
"Hc1773",6,"11",20,4,8,15,186,5,20,34,0.409417112299465,0.372,0.22052380952381,0.326742857142857,78.733,3.402,6.068,12.6555856551677,5.25,0,21,"0","Hc",0,7
"Hc1773",6,"12",19,3,2,5,35,2,1,6,0.349277777777778,0.26,0.179,0.111512236452528,12.73,1.731,0.889,1.1705856551677,4,1,48,"0","Hc",0,7
"Hc1773",7,"13",20,4,3,2,134,3,2,1,0.398311111111111,0.18725,0.275666666666667,0.274292827583849,56.316,1.045,1.061,0.548585655167699,4,1,48,"0","Hc",1,7
"Hc1773",7,"14",20,3,5,4,103,2,4,3,0.372019230769231,0.171666666666667,0.2404,0.431146413791925,39.749,1.061,1.825,1.7245856551677,3,1,36,"0","Hc",1,7
"Hc1773",8,"15",20,2,2,1,77,2,1,0,0.420397435897436,0.286,0.6865,0.764,33.602,1.264,1.903,1.1035856551677,5,1,60,"0","Hc",1,7
"Hc1773",8,"16",20,2,1,2,106,1,0,1,0.38314953271028,0.312,0.234,0.223792827583849,43.29,1.342,0.796,0.447585655167699,4,1,48,"0","Hc",1,7
"Hc1773",9,"17",20,2,1,4,166,1,0,5,0.382431137724551,0.265,0.405,0.110764275861283,64.585,1.123,0.405,0.664585655167699,4,1,48,"0","Hc",1,7
"Hc1773",9,"18",19,4,2,2,61,3,1,2,0.234,0.125,0.273,0.2388618850559,16.583,0.999,0.546,0.716585655167699,4,1,48,"0","Hc",1,7
"Hc1773",10,"19",20,14,6,8,41,18,5,16,0.410047619047619,0.339105263157895,0.343166666666667,0.387740332656923,18.018,7.597,3.198,6.5915856551677,2.75,0.5,11,"0","Hc",1,7
"Hc1773",10,"20",20,4,1,2,117,4,0,1,0.402271186440678,0.1872,0.437,0.279792827583849,49.53,1.373,0.437,0.559585655167699,2,1,24,"0","Hc",1,7
"Hc1773",11,"21",20,4,5,2,115,3,4,1,0.354913793103448,0.21075,0.1686,0.382292827583849,43.29,1.498,1.935,1.6695856551677,5.25,0.5,21,"0","Hc",1,7
"Hc1773",11,"22",20,3,3,4,116,2,6,4,0.392273504273504,0.4,0.151714285714286,0.15311713103354,46.909,1.528,1.795,1.3575856551677,4,1,48,"0","Hc",1,7
"Hc1773",12,"23",19,3,4,6,38,2,4,6,0.369615384615385,0.223333333333333,0.1968,0.211428571428571,16.224,1.341,1.763,1.6825856551677,5,1,60,"0","Hc",1,7
"Hc1773",12,"24",18,1,2,2,33,0,1,1,0.399647058823529,0.297,0.4135,0.315792827583849,17.472,0.905,1.467,1.1635856551677,3,1,36,"0","Hc",1,7
"Hc1773",13,"25",20,2,3,4,97,1,2,6,0.398479591836735,0.3275,0.244666666666667,0.104714285714286,40.312,1.185,1.17,1.7165856551677,4,1,48,"0","Hc",1,7
"Hc1773",13,"26",20,5,1,4,84,5,0,4,0.414776470588235,0.195,0.359,0.17251713103354,37.315,1.762,1.124,1.6895856551677,4.5,0.5,18,"0","Hc",1,7
"Hc1773",14,"27",20,4,4,5,87,5,5,4,0.439818181818182,0.156,0.361666666666667,0.47131713103354,38.704,1.466,2.17,2.3565856551677,5,1,60,"0","Hc",1,7
"Hc1773",14,"28",20,4,15,18,55,8,21,45,0.307839285714286,0.249444444444444,0.431863636363636,0.377404035981906,20.483,3.244,10.219,18.1875856551677,6,1,72,"0","Hc",1,7
"Hc1773",15,"29",20,5,5,4,215,8,5,9,0.368912037037037,0.218333333333333,0.254666666666667,0.2014,81.073,2.808,2.059,2.7305856551677,6,1,72,"0","Hc",1,7
"Hc1773",15,"30",18,2,4,2,50,1,3,1,0.228176470588235,0.164,0.3,0.337792827583849,13.12,1.03,1.762,1.0975856551677,4,1,48,"0","Hc",1,7
"Hc1859",1,"1",14,4,5,19,28,3,4,37,0.361551724137931,0.5265,0.3868,0.289815789473684,22.203,2.106,1.934,17.082,2,1,24,"0","Hc",0,6
"Hc1859",1,"2",15,3,3,13,31,3,2,21,0.2725625,0.3085,0.166333333333333,0.287863636363636,10.857,1.234,0.499,6.333,2,1,24,"0","Hc",0,6
"Hc1859",2,"3",20,2,4,17,123,1,6,50,0.318201612903226,0.451,0.523714285714286,0.261529411764706,62.856,1.636,5.163,20.514,2.75,0.5,11,"0","Hc",0,6
"Hc1859",2,"4",20,4,3,20,154,8,2,62,0.37801935483871,0.157888888888889,0.265,0.379095238095238,64.553,2.372,1.326,25.178,3,1,36,"0","Hc",0,6
"Hc1859",3,"5",19,1,5,8,63,0,4,10,0.329046875,0.827,0.2062,0.239636363636364,23.961,0.827,1.467,2.636,2,1,24,"0","Hc",0,6
"Hc1859",3,"6",20,2,9,18,127,1,15,37,0.3474765625,0.3505,0.329625,0.490157894736842,55.429,2.057,6.163,19.547,4,1,48,"0","Hc",0,6
"Hc1859",4,"7",20,7,12,15,142,7,26,25,0.364048951048951,0.423125,0.299925925925926,0.237038461538462,53.416,4.43,10.592,7.129,5.5,0.5,22,"0","Hc",0,6
"Hc1859",4,"8",20,3,2,17,77,3,1,22,0.351807692307692,0.20675,0.601,0.342565217391304,29.079,1.326,2.137,8.81388841249421,3,1,36,"0","Hc",0,6
"Hc1859",5,"9",20,3,11,3,113,4,14,2,0.415219298245614,0.1336,0.2912,0.135,51.496,1.529,5.054,1.139,4,1,48,"0","Hc",0,6
"Hc1859",5,"10",20,3,1,1,184,3,0,0,0.347837837837838,0.20675,1.326,0.811,69.343,1.607,1.888,1.31,3,1,36,"0","Hc",0,6
"Hc1859",6,"11",20,7,3,16,90,9,3,29,0.264857142857143,0.2543,0.3665,0.307933333333333,28.268,3.307,2.324,10.236,4,1,48,"0","Hc",1,6
"Hc1859",6,"12",20,3,4,4,109,3,3,3,0.368718181818182,0.2495,0.23025,0.08975,41.433,1.778,1.467,1.232,3,1,36,"0","Hc",1,6
"Hc1859",7,"13",20,2,12,12,163,2,20,27,0.38219512195122,0.296333333333333,0.540857142857143,0.474714285714286,69.077,1.778,12.559,14.477,4.5,0.5,18,"0","Hc",1,6
"Hc1859",7,"14",20,2,2,4,113,1,1,3,0.316245614035088,0.203,0.1715,0.195,37.768,1.325,0.874,1.17,4,1,48,"0","Hc",1,6
"Hc1859",8,"15",20,1,5,6,91,0,4,8,0.273521739130435,0.233,0.2184,0.254888888888889,27.083,0.903,1.732,2.793,4,1,48,"0","Hc",1,6
"Hc1859",8,"16",20,2,6,2,145,2,8,1,0.404835616438356,0.218666666666667,0.244444444444444,0.4525,60.796,1.823,3.572,2.169,5.75,0.5,23,"0","Hc",1,6
"Hc1859",9,"17",20,3,2,18,176,2,2,43,0.413994350282486,0.187333333333333,0.223666666666667,0.530068181818182,73.804,1.326,1.669,24.415,4,1,48,"0","Hc",1,6
"Hc1859",9,"18",20,3,4,3,46,3,4,2,0.238765957446809,0.12475,0.131,0.145333333333333,18.611,1.279,1.42,1.373,4,1,48,"0","Hc",1,6
"Hc1859",10,"19",19,17,13,17,98,37,18,36,0.359282828282828,0.232763157894737,0.273368421052632,0.274891891891892,39.843,10.624,5.896,13.183,5,1,60,"0","Hc",1,6
"Hc1859",10,"20",20,2,2,1,99,1,1,0,0.31555,0.3045,0.186,0.624,34.039,1.373,1.466,0.858,4,1,48,"0","Hc",1,6
"Hc1859",11,"21",20,2,2,17,131,1,2,31,0.34144696969697,0.3825,0.332666666666667,0.2910625,49.998,1.701,1.528,10.484,5.75,0.5,23,"0","Hc",1,6
"Hc1859",11,"22",20,5,14,20,127,4,17,45,0.3722109375,0.3244,0.205388888888889,0.368630434782609,49.031,2.465,5.022,18.161,4.5,0.5,18,"0","Hc",1,6
"Hc1859",12,"23",20,4,2,6,144,3,2,7,0.291544827586207,0.1405,0.234,0.286625,44.18,1.185,1.201,3.697,5.75,0.5,23,"0","Hc",1,6
"Hc1859",12,"24",20,1,2,13,219,0,1,19,0.308431818181818,0.531,0.4835,0.327894420624711,70.274,1.342,1.855,7.05788841249421,4,1,48,"0","Hc",1,6
"Hc1859",13,"25",19,3,3,20,113,3,2,47,0.266798245614035,0.34725,0.187333333333333,0.259979166666667,33.868,2.2,1.403,14.916,3.5,0,14,"0","Hc",1,6
"Hc1859",13,"26",20,4,5,20,111,11,4,83,0.3315,0.202833333333333,0.4336,0.345071428571429,41.965,3.167,3.26,29.812,5.75,0.5,23,"0","Hc",1,6
"Hc1998",1,"1",20,19,20,20,274,89,62,62,0.227072727272727,0.168088888888889,0.172349206349206,0.267241197795504,109.871,16.302,15.741,18.5061954611167,2,1,24,"0","Hc",0,7
"Hc1998",1,"2",20,3,3,17,71,5,3,27,0.240541666666667,0.135166666666667,0.199,0.151535714285714,21.357,1.56,1.435,4.87619546111673,2,1,24,"0","Hc",0,7
"Hc1998",2,"3",14,9,17,20,29,17,73,95,0.177366666666667,0.181111111111111,0.187594594594595,0.132595786053299,6.335,3.821,15.117,14.2251954611167,2,1,24,"0","Hc",0,7
"Hc1998",2,"4",18,6,7,20,48,5,8,102,0.192591836734694,0.117166666666667,0.152555555555556,0.140506752049677,10.623,1.56,1.934,15.8601954611167,2.25,0.5,9,"0","Hc",0,7
"Hc1998",3,"5",20,7,5,15,134,7,7,27,0.246333333333333,0.15975,0.048625,0.229535714285714,35.428,1.872,1.435,9.15119546111673,4.5,0,18,"0","Hc",0,7
"Hc1998",3,"6",19,4,3,5,67,5,5,4,0.185102941176471,0.3725,0.134666666666667,0.2526,14.087,2.235,1.696,1.92819546111673,2,1,24,"0","Hc",0,7
"Hc1998",4,"7",15,6,5,4,25,6,4,4,0.226653846153846,0.185,0.2152,0.176439092223346,10.062,1.529,2.137,1.49119546111673,2,1,24,"0","Hc",0,7
"Hc1998",4,"8",20,6,15,3,182,6,17,3,0.228606557377049,0.167,0.312777777777778,0.308,45.038,1.671,6.425,2.04619546111673,2.25,0.5,9,"0","Hc",0,7
"Hc1998",5,"9",20,6,17,3,78,5,22,4,0.254367088607595,0.143,0.257086956521739,0.356,23.011,1.466,7.067,2.43219546111673,3,1,36,"0","Hc",0,7
"Hc1998",5,"10",16,2,2,2,38,1,1,1,0.301615384615385,0.4365,0.351,0.2655,13.447,0.873,0.702,0.651195461116731,2,1,24,"0","Hc",0,7
"Hc1998",6,"11",19,4,16,1,56,3,30,0,0.243,0.53425,0.420677419354839,0.031,16.879,2.137,15.07,3.38019546111673,4.5,0.5,18,"0","Hc",0,7
"Hc1998",7,"13",10,2,4,1,42,1,3,0,0.240488372093023,0.281,0.16775,0.327,14.352,1.03,1.404,1.74119546111673,5.25,0.5,21,"0","Hc",1,7
"Hc1998",7,"14",17,2,3,12,137,1,3,19,0.240782608695652,0.0465,0.117,0.309009773055837,38.938,0.733,1.358,10.0811954611167,4.5,0,18,"0","Hc",1,7
"Hc1998",8,"15",17,2,5,15,93,7,17,37,0.154202127659574,0.099375,0.0856666666666667,0.221684210526316,15.553,2.668,2.464,24.3401954611167,4,1,48,"0","Hc",1,7
"Hc1998",8,"16",14,5,3,3,23,5,3,2,0.635041666666667,0.181833333333333,0.1755,0.379666666666667,19.594,1.856,1.638,2.11819546111673,3.5,0,14,"0","Hc",1,7
"Hc1998",9,"17",20,6,8,4,217,11,10,4,0.258830275229358,0.0713333333333333,0.113545454545455,0.266439092223346,60.778,1.403,1.467,1.42619546111673,2.75,0.5,11,"0","Hc",1,7
"Hc1998",9,"18",18,3,1,2,55,2,0,1,0.377392857142857,0.254666666666667,0.437,0.718,24.882,1.731,1.435,2.31819546111673,3,1,36,"0","Hc",1,7
"Hc1998",10,"19",19,3,4,7,131,2,4,20,0.223931818181818,0.255,0.1778,0.18577121243413,34.71,0.859,1.996,4.83919546111673,5.25,0.5,21,"0","Hc",1,7
"Hc1998",10,"20",20,2,2,2,187,1,1,1,0.307079787234043,0.1635,0.2655,0.2965,60.154,1.294,1.233,1.74819546111673,2.75,0,11,"0","Hc",1,7
"Hc1998",11,"22",20,3,4,12,89,2,3,18,0.310077777777778,0.265333333333333,0.12475,0.507694497953512,32.214,1.872,1.467,11.2831954611167,3,1,36,"0","Hc",1,7
"HL1044",1,"1",20,20,20,11,188,126,151,36,0.25752380952381,0.16992125984252,0.252375,0.310109284615396,49.327,22.791,39.999,11.4740435307697,5.25,0.5,21,"0","HL",0,6
"HL1044",2,"3",20,6,16,14,150,8,43,28,0.242370860927152,0.143777777777778,0.330795454545455,0.309104949336884,39.142,1.669,14.726,9.72904353076965,5,1,60,"0","HL",0,6
"HL1044",2,"4",17,19,19,16,50,38,94,37,0.277254901960784,0.322076923076923,0.307410526315789,0.241368421052632,14.413,13.76,29.344,9.92904353076965,6,1,72,"0","HL",0,6
"HL1044",3,"5",20,4,1,9,186,6,0,16,0.295235294117647,0.129285714285714,0.671,0.189941176470588,58.049,1.606,1.264,5.023,5.75,0.5,23,"0","HL",0,6
"HL1044",3,"6",20,18,5,4,248,89,7,7,0.267835341365462,0.226522222222222,0.161875,0.117,66.815,22.387,1.872,1.57004353076965,2,1,24,"0","HL",0,6
"HL1044",4,"7",20,14,3,5,105,37,3,10,0.186415094339623,0.165,0.37425,0.253636363636364,21.233,6.988,2.091,3.4,6,1,72,"0","HL",0,6
"HL1044",4,"8",19,2,2,17,143,2,1,68,0.249284722222222,0.254666666666667,0.4445,0.214725268561879,36.006,1.467,1.606,15.5030435307696,5.75,0.5,23,"0","HL",0,6
"HL1044",5,"9",20,13,16,11,256,30,78,16,0.242852140077821,0.221935483870968,0.257303797468354,0.213355501809979,67.268,7.8,20.78,4.92204353076965,5,0,20,"0","HL",0,6
"HL1044",5,"10",20,4,4,4,251,3,6,3,0.161753968253968,0.21475,0.124714285714286,0.1405,43.368,1.42,0.873,1.03904353076965,5,1,60,"0","HL",0,6
"HL1044",6,"11",18,20,13,5,50,65,54,5,0.317529411764706,0.332090909090909,0.274036363636364,0.161166666666667,17.129,22.84,16.037,1.77704353076965,5.75,0.5,46,"0","HL",1,6
"HL1044",6,"12",15,14,11,4,69,19,13,4,0.254028571428571,0.52495,0.167142857142857,0.117608706153929,18.816,11.059,2.823,1.35304353076965,6,1,72,"0","HL",1,6
"HL1044",7,"13",19,9,13,14,42,21,26,29,0.293883720930233,0.248181818181818,0.284851851851852,0.165766666666667,12.698,6.395,9.455,6.32704353076965,5.5,0.5,44,"0","HL",1,6
"HL1044",7,"14",18,19,18,7,52,139,73,14,0.258735849056604,0.328535714285714,0.180459459459459,0.302269568717976,14.087,47.44,14.571,5.31404353076965,6,1,72,"0","HL",1,6
"HL1044",8,"15",20,4,7,16,191,3,8,49,0.183713541666667,0.33525,0.338,0.20344,36.099,1.903,3.603,10.7370435307696,5.75,0.5,46,"0","HL",1,6
"HL1044",8,"16",20,18,11,13,313,46,21,26,0.305194267515924,0.271829787234043,0.241863636363636,0.176222222222222,96.268,13.79,6.553,4.81204353076965,6,1,72,"0","HL",1,6
"HL1044",9,"17",20,2,2,5,138,1,1,20,0.334093525179856,0.3665,0.282,0.222095238095238,47.83,1.263,1.124,5.429,5.75,0.5,46,"0","HL",1,6
"HL1044",9,"18",19,11,5,20,62,18,8,370,0.198857142857143,0.229842105263158,0.128222222222222,0.15768205803442,12.762,4.367,1.154,59.2950435307696,5.5,0.5,44,"0","HL",1,6
"HL1044",10,"19",19,3,3,14,93,2,3,37,0.259372340425532,0.265,0.10875,0.231552631578947,25.006,1.436,0.905,10.0040435307696,5.75,0.5,46,"0","HL",1,6
"HL1044",10,"20",20,3,5,7,156,2,4,10,0.235101910828025,0.13,0.159,0.163090909090909,36.942,1.061,1.809,2.528,6,1,72,"0","HL",1,6
"HL1044",11,"21",20,3,6,19,126,5,7,79,0.20855905511811,0.215833333333333,0.154,0.4266625,27.174,1.966,1.904,35.0540435307696,6,1,72,"0","HL",1,6
"HL1044",11,"22",19,5,20,7,84,6,54,11,0.294164705882353,0.160285714285714,0.179290909090909,0.157333333333333,25.445,1.558,11.701,2.67104353076965,4.75,0,19,"0","HL",1,6
"HL1044",12,"23",19,4,2,2,74,4,2,1,0.214013333333333,0.228,0.187,0.373521765384823,16.582,1.14,0.655,1.21504353076965,6,1,72,"0","HL",1,6
"HL1044",12,"24",20,6,4,4,224,7,6,8,0.197462222222222,0.13875,0.113571428571429,0.0902222222222222,44.756,1.81,1.357,1.436,5.75,0.5,46,"0","HL",1,6
"HL1044",13,"25",20,3,10,10,117,5,26,12,0.250127118644068,0.161333333333333,0.142111111111111,0.17846488698228,30.949,1.623,4.586,3.52104353076965,5.5,0.5,44,"0","HL",1,6
"HL1044",13,"26",20,8,1,3,134,17,0,2,0.204296296296296,0.202777777777778,0.702,0.296666666666667,28.221,4.055,1.373,1.60504353076965,6,1,72,"0","HL",1,6
"HL1044",14,"27",20,5,11,4,109,21,29,7,0.189190909090909,0.139681818181818,0.115466666666667,0.066375,21.216,3.073,3.76,1.092,6,1,72,"0","HL",1,6
"HL1044",14,"28",18,2,3,5,119,2,2,6,0.13975,0.265333333333333,0.223333333333333,0.109285714285714,17.347,0.796,0.67,0.772043530769646,6,1,72,"0","HL",1,6
"HL1090",1,"1",20,13,7,3,179,25,10,4,0.243016666666667,0.186038461538462,0.214090909090909,0.275827359308302,50.201,5.101,3.057,2.05013679654151,2,1,24,"0","HL",0,8
"HL1090",1,"2",20,2,18,11,72,1,35,19,0.167780821917808,0.367,0.213638888888889,0.235056839827076,13.354,1.529,8.955,5.55913679654151,4.5,0,18,"0","HL",0,8
"HL1090",2,"3",18,4,17,15,57,5,26,24,0.24051724137931,0.106666666666667,0.256555555555556,0.19376547186166,18.893,1.762,7.394,5.37413679654151,2.75,0.5,11,"0","HL",0,8
"HL1090",2,"4",17,3,3,14,58,10,3,32,0.15464406779661,0.0552727272727273,0.26525,0.111060606060606,11.528,1.233,1.529,4.73713679654151,2,1,24,"0","HL",0,8
"HL1090",3,"5",16,6,17,2,28,7,44,1,0.239379310344828,0.084,0.231266666666667,0.234,7.768,1.326,11.389,0.688136796541512,4,0,16,"0","HL",0,8
"HL1090",3,"6",19,2,6,2,79,5,9,1,0.276525,0.166166666666667,0.1391,0.53,22.715,2.339,2.293,2.05613679654151,5.5,0,22,"0","HL",0,8
"HL1090",4,"7",13,19,3,3,29,62,5,3,0.2262,0.194634920634921,0.078,0.10525,6.848,12.964,0.764,1.14813679654151,3.75,0.5,15,"0","HL",0,8
"HL1090",4,"8",18,4,17,18,68,3,31,45,0.205289855072464,0.15575,0.26521875,0.290282608695652,14.399,1.357,9.267,14.0421367965415,2.75,0.5,11,"0","HL",0,8
"HL1090",5,"9",18,6,10,2,37,5,13,1,0.204447368421053,0.18,0.228428571428571,0.6005,8.923,1.935,3.931,2.12413679654151,6,1,72,"0","HL",0,8
"HL1090",5,"10",20,4,5,2,81,3,10,1,0.240853658536585,0.1245,0.151818181818182,1.108,20.187,0.794,2.528,3.03013679654151,2,1,24,"0","HL",0,8
